t,MV,MVP,MVI,MVD,PV,SP,DV,Man
3.050000000000000000e+02,6.175677172314925656e+01,-2.970076215700817102e+01,7.970076215700817102e+01,-2.430847595584468390e+00,7.204000000000000625e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.060000000000000000e+02,6.177461989018406996e+01,-2.983552060599640399e+01,7.983552060599640754e+01,-2.582138586747710463e+00,7.214000000000000057e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.070000000000000000e+02,6.179239560971508638e+01,-2.983552060599640399e+01,7.983552060599640754e+01,-2.408980151477611908e+00,7.214000000000000057e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.080000000000000000e+02,6.181009917581400259e+01,-2.983552060599640399e+01,7.983552060599640754e+01,-2.247433735740111072e+00,7.214000000000000057e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.090000000000000000e+02,6.182773088135886752e+01,-2.983552060599640399e+01,7.983552060599640754e+01,-2.096720636508611957e+00,7.214000000000000057e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.100000000000000000e+02,6.184529101803887841e+01,-2.983552060599640399e+01,7.983552060599640754e+01,-1.956114370648323941e+00,7.214000000000000057e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.110000000000000000e+02,6.186277987635925513e+01,-2.987594814069287708e+01,7.987594814069288418e+01,-1.919228324919717954e+00,7.217000000000000171e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.120000000000000000e+02,6.188019774564601505e+01,-2.997027905498463696e+01,7.997027905498464406e+01,-2.010537396415671196e+00,7.223999999999999488e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.130000000000000000e+02,6.189754491405079051e+01,-2.987594814069287708e+01,7.987594814069288418e+01,-1.655697898328020168e+00,7.217000000000000171e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.140000000000000000e+02,6.191482166855556102e+01,-3.026674764275876228e+01,8.026674764275875873e+01,-2.456147789926967029e+00,7.245999999999999375e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.150000000000000000e+02,6.193202829497742812e+01,-3.026674764275876228e+01,8.026674764275875873e+01,-2.291438308306327887e+00,7.245999999999999375e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.160000000000000000e+02,6.194916507797331917e+01,-3.026674764275876228e+01,8.026674764275875873e+01,-2.137774258661321980e+00,7.245999999999999375e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.170000000000000000e+02,6.196623230104473379e+01,-3.040150609174701302e+01,8.040150609174700946e+01,-2.308718772955184129e+00,7.256000000000000227e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.180000000000000000e+02,6.198323024654239077e+01,-3.057669207543171908e+01,8.057669207543172263e+01,-2.562490885320990230e+00,7.268999999999999773e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.190000000000000000e+02,6.200015919567091771e+01,-3.065754714482466881e+01,8.065754714482466170e+01,-2.579232330342832391e+00,7.275000000000000000e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.200000000000000000e+02,6.201701942849351212e+01,-3.061711961012819572e+01,8.061711961012819927e+01,-2.311977637002824881e+00,7.271999999999999886e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.210000000000000000e+02,6.203381122393656710e+01,-3.061711961012819572e+01,8.061711961012819927e+01,-2.156936218212399226e+00,7.271999999999999886e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.220000000000000000e+02,6.205053485979429695e+01,-3.065754714482466881e+01,8.065754714482466170e+01,-2.106583042148219675e+00,7.275000000000000000e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.230000000000000000e+02,6.206719061273329885e+01,-3.069797467952114189e+01,8.069797467952113834e+01,-2.059606554393064837e+00,7.278000000000000114e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.240000000000000000e+02,6.208377875829715720e+01,-3.069797467952114189e+01,8.069797467952113834e+01,-1.921489162065203704e+00,7.278000000000000114e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.250000000000000000e+02,6.210029957091101238e+01,-3.069797467952114189e+01,8.069797467952113834e+01,-1.792633933922419098e+00,7.278000000000000114e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.260000000000000000e+02,6.211675332388607984e+01,-3.069797467952114189e+01,8.069797467952113834e+01,-1.672419748439424092e+00,7.278000000000000114e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.270000000000000000e+02,6.213314028942414780e+01,-3.069797467952114189e+01,8.069797467952113834e+01,-1.560267136553733058e+00,7.278000000000000114e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.280000000000000000e+02,6.214946073862216736e+01,-3.069797467952114189e+01,8.069797467952113834e+01,-1.455635488447930115e+00,7.278000000000000114e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.290000000000000000e+02,6.216571494147661525e+01,-3.075187805911642513e+01,8.075187805911642158e+01,-1.483741983477174786e+00,7.281999999999999318e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.300000000000000000e+02,6.218190316688807684e+01,-3.104834664689057178e+01,8.104834664689056467e+01,-2.075710565780529926e+00,7.304000000000000625e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.310000000000000000e+02,6.219802568266563725e+01,-3.104834664689057178e+01,8.104834664689056467e+01,-1.936513237066706639e+00,7.304000000000000625e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.320000000000000000e+02,6.221408275553127964e+01,-3.104834664689057178e+01,8.104834664689056467e+01,-1.806650493164700944e+00,7.304000000000000625e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.330000000000000000e+02,6.223007465112437586e+01,-3.108877418158702710e+01,8.108877418158702710e+01,-1.779787507889619480e+00,7.306999999999999318e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.340000000000000000e+02,6.224600163400602071e+01,-3.114267756118233166e+01,8.114267756118232455e+01,-1.786156340670941312e+00,7.310999999999999943e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.350000000000000000e+02,6.226186396766343734e+01,-3.114267756118233166e+01,8.114267756118232455e+01,-1.666376543147407130e+00,7.310999999999999943e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.360000000000000000e+02,6.227766191451431155e+01,-3.114267756118233166e+01,8.114267756118232455e+01,-1.554629189127328726e+00,7.310999999999999943e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.370000000000000000e+02,6.229339573591117585e+01,-3.114267756118233166e+01,8.114267756118232455e+01,-1.450375622259884478e+00,7.310999999999999943e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.380000000000000000e+02,6.230906569214568691e+01,-3.114267756118233166e+01,8.114267756118232455e+01,-1.353113308535375037e+00,7.310999999999999943e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.390000000000000000e+02,6.232467204245296699e+01,-3.114267756118233166e+01,8.114267756118232455e+01,-1.262373413917927678e+00,7.310999999999999943e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.400000000000000000e+02,6.234021504501585298e+01,-3.114267756118233166e+01,8.114267756118232455e+01,-1.177718544422358349e+00,7.310999999999999943e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.410000000000000000e+02,6.235569495696922360e+01,-3.114267756118233166e+01,8.114267756118232455e+01,-1.098740637741674409e+00,7.310999999999999943e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.420000000000000000e+02,6.237111203440419160e+01,-3.114267756118233166e+01,8.114267756118232455e+01,-1.025058996262216526e+00,7.310999999999999943e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.430000000000000000e+02,6.238646653237236706e+01,-3.122353263057527784e+01,8.122353263057527784e+01,-1.144900755732742859e+00,7.317000000000000171e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.440000000000000000e+02,6.240175870489012055e+01,-3.135829107956351081e+01,8.135829107956351436e+01,-1.382427452358144349e+00,7.326999999999999602e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.450000000000000000e+02,6.241698880494270441e+01,-3.135829107956351081e+01,8.135829107956351436e+01,-1.289721748739706575e+00,7.326999999999999602e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.460000000000000000e+02,6.243215708448850165e+01,-3.130438769996822757e+01,8.130438769996823112e+01,-1.077511361731677164e+00,7.323000000000000398e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.470000000000000000e+02,6.244726379446317566e+01,-3.135829107956351081e+01,8.135829107956351436e+01,-1.130974893155520355e+00,7.326999999999999602e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.480000000000000000e+02,6.246230918478376992e+01,-3.153347706324823818e+01,8.153347706324824173e+01,-1.463726611194631655e+00,7.340000000000000568e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
